State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Haryana,Kurukshetra,14-03-2023,2023,3,7.992612503,NRSC VIC MODEL
Haryana,Kurukshetra,17-03-2023,2023,3,8.288763595,NRSC VIC MODEL
Haryana,Kurukshetra,30-03-2023,2023,3,15.35878558,NRSC VIC MODEL
Haryana,Mahendragarh,01-03-2023,2023,3,6.09488875,NRSC VIC MODEL
Haryana,Mahendragarh,05-03-2023,2023,3,6.155006759,NRSC VIC MODEL
Haryana,Mahendragarh,06-03-2023,2023,3,6.040641188,NRSC VIC MODEL
Haryana,Mahendragarh,11-03-2023,2023,3,5.626805169,NRSC VIC MODEL
Haryana,Mahendragarh,14-03-2023,2023,3,5.427796799,NRSC VIC MODEL
Haryana,Mahendragarh,19-03-2023,2023,3,6.477886668,NRSC VIC MODEL
Haryana,Mahendragarh,23-03-2023,2023,3,13.53969227,NRSC VIC MODEL
Haryana,Mahendragarh,30-03-2023,2023,3,11.2475026,NRSC VIC MODEL
Haryana,Nuh,12-03-2023,2023,3,7.485431152,NRSC VIC MODEL
Haryana,Nuh,15-03-2023,2023,3,7.328647581,NRSC VIC MODEL
Haryana,Nuh,18-03-2023,2023,3,7.886796922,NRSC VIC MODEL
Haryana,Nuh,21-03-2023,2023,3,12.31020678,NRSC VIC MODEL
Haryana,Nuh,24-03-2023,2023,3,11.56210738,NRSC VIC MODEL
Haryana,Palwal,08-03-2023,2023,3,8.926671054,NRSC VIC MODEL
Haryana,Palwal,11-03-2023,2023,3,9.317306318,NRSC VIC MODEL
Haryana,Palwal,21-03-2023,2023,3,12.90102292,NRSC VIC MODEL
Haryana,Panchkula,02-03-2023,2023,3,7.580691398,NRSC VIC MODEL
Haryana,Panchkula,24-03-2023,2023,3,14.86762232,NRSC VIC MODEL
Haryana,Panipat,02-03-2023,2023,3,7.390064857,NRSC VIC MODEL
Haryana,Panipat,04-03-2023,2023,3,7.304447637,NRSC VIC MODEL
Haryana,Panipat,17-03-2023,2023,3,7.417184223,NRSC VIC MODEL
Haryana,Panipat,19-03-2023,2023,3,7.494122134,NRSC VIC MODEL
Haryana,Panipat,30-03-2023,2023,3,12.38094322,NRSC VIC MODEL
Haryana,Rewari,03-03-2023,2023,3,5.639018833,NRSC VIC MODEL
Haryana,Rewari,05-03-2023,2023,3,5.316247177,NRSC VIC MODEL
Haryana,Rewari,14-03-2023,2023,3,4.110390393,NRSC VIC MODEL
Haryana,Rewari,15-03-2023,2023,3,4.052854704,NRSC VIC MODEL
Haryana,Rewari,17-03-2023,2023,3,4.039443947,NRSC VIC MODEL
Haryana,Rewari,18-03-2023,2023,3,4.043788001,NRSC VIC MODEL
Haryana,Rewari,21-03-2023,2023,3,13.59623493,NRSC VIC MODEL
Haryana,Rewari,22-03-2023,2023,3,12.52754407,NRSC VIC MODEL
Haryana,Rewari,24-03-2023,2023,3,11.86207627,NRSC VIC MODEL
Haryana,Rohtak,08-03-2023,2023,3,7.165929462,NRSC VIC MODEL
Haryana,Rohtak,14-03-2023,2023,3,6.942374256,NRSC VIC MODEL
Haryana,Rohtak,16-03-2023,2023,3,6.905779462,NRSC VIC MODEL
Haryana,Rohtak,24-03-2023,2023,3,14.04547614,NRSC VIC MODEL
Haryana,Rohtak,26-03-2023,2023,3,14.81591611,NRSC VIC MODEL
Haryana,Sirsa,03-03-2023,2023,3,6.846888501,NRSC VIC MODEL
Haryana,Sirsa,08-03-2023,2023,3,6.445844182,NRSC VIC MODEL
Haryana,Sirsa,09-03-2023,2023,3,6.391986342,NRSC VIC MODEL
Haryana,Sirsa,13-03-2023,2023,3,6.220370211,NRSC VIC MODEL
Haryana,Sirsa,17-03-2023,2023,3,6.132612273,NRSC VIC MODEL
Haryana,Sirsa,31-03-2023,2023,3,14.60250906,NRSC VIC MODEL
Haryana,Sonipat,06-03-2023,2023,3,7.959237036,NRSC VIC MODEL
Haryana,Sonipat,09-03-2023,2023,3,7.959712302,NRSC VIC MODEL
Haryana,Sonipat,12-03-2023,2023,3,7.81565601,NRSC VIC MODEL
Haryana,Sonipat,18-03-2023,2023,3,7.766074619,NRSC VIC MODEL
Haryana,Sonipat,23-03-2023,2023,3,16.62570402,NRSC VIC MODEL
Haryana,Yamunanagar,01-03-2023,2023,3,9.007369779,NRSC VIC MODEL
Haryana,Yamunanagar,02-03-2023,2023,3,8.938269367,NRSC VIC MODEL
Haryana,Yamunanagar,05-03-2023,2023,3,8.744725016,NRSC VIC MODEL
Haryana,Yamunanagar,12-03-2023,2023,3,8.395652337,NRSC VIC MODEL
Haryana,Yamunanagar,13-03-2023,2023,3,8.359040003,NRSC VIC MODEL
Haryana,Yamunanagar,16-03-2023,2023,3,8.254933608,NRSC VIC MODEL
Haryana,Yamunanagar,17-03-2023,2023,3,8.406724288,NRSC VIC MODEL
Haryana,Karnal,05-11-2023,2023,11,11.86931388,NRSC VIC MODEL
Haryana,Karnal,08-11-2023,2023,11,11.50220172,NRSC VIC MODEL
Haryana,Karnal,13-11-2023,2023,11,11.21381043,NRSC VIC MODEL
Haryana,Karnal,16-11-2023,2023,11,10.94490621,NRSC VIC MODEL
Haryana,Karnal,18-11-2023,2023,11,10.77352011,NRSC VIC MODEL
Haryana,Karnal,21-11-2023,2023,11,10.55656634,NRSC VIC MODEL
Haryana,Karnal,25-11-2023,2023,11,10.28579786,NRSC VIC MODEL
Haryana,Kurukshetra,12-11-2023,2023,11,12.05905967,NRSC VIC MODEL
Haryana,Kurukshetra,14-11-2023,2023,11,11.83959173,NRSC VIC MODEL
Haryana,Kurukshetra,23-11-2023,2023,11,11.04145273,NRSC VIC MODEL
Haryana,Kurukshetra,24-11-2023,2023,11,10.96453462,NRSC VIC MODEL
Haryana,Mahendragarh,02-11-2023,2023,11,6.449494834,NRSC VIC MODEL
Haryana,Mahendragarh,03-11-2023,2023,11,6.362835149,NRSC VIC MODEL
Haryana,Mahendragarh,07-11-2023,2023,11,6.065978815,NRSC VIC MODEL
Haryana,Mahendragarh,08-11-2023,2023,11,5.998297527,NRSC VIC MODEL
Haryana,Mahendragarh,14-11-2023,2023,11,7.228239233,NRSC VIC MODEL
Haryana,Mahendragarh,21-11-2023,2023,11,6.651525241,NRSC VIC MODEL
Haryana,Nuh,01-11-2023,2023,11,8.917410711,NRSC VIC MODEL
Haryana,Nuh,07-11-2023,2023,11,8.412469832,NRSC VIC MODEL
Haryana,Nuh,08-11-2023,2023,11,8.337769559,NRSC VIC MODEL
Haryana,Nuh,11-11-2023,2023,11,8.599810207,NRSC VIC MODEL
Haryana,Nuh,16-11-2023,2023,11,8.295154719,NRSC VIC MODEL
Haryana,Nuh,20-11-2023,2023,11,8.088539415,NRSC VIC MODEL
Haryana,Nuh,27-11-2023,2023,11,7.909593212,NRSC VIC MODEL
Haryana,Nuh,29-11-2023,2023,11,8.21931508,NRSC VIC MODEL
Haryana,Nuh,30-11-2023,2023,11,8.174888275,NRSC VIC MODEL
Haryana,Palwal,02-11-2023,2023,11,10.08826522,NRSC VIC MODEL
Haryana,Palwal,05-11-2023,2023,11,9.898099366,NRSC VIC MODEL
Haryana,Palwal,19-11-2023,2023,11,9.400825237,NRSC VIC MODEL
Haryana,Palwal,26-11-2023,2023,11,9.161291955,NRSC VIC MODEL
Haryana,Palwal,27-11-2023,2023,11,10.21250744,NRSC VIC MODEL
Haryana,Panchkula,04-11-2023,2023,11,9.900935686,NRSC VIC MODEL
Haryana,Panchkula,16-11-2023,2023,11,9.040178912,NRSC VIC MODEL
Haryana,Panipat,06-11-2023,2023,11,8.568426453,NRSC VIC MODEL
Haryana,Panipat,08-11-2023,2023,11,8.437434538,NRSC VIC MODEL
Haryana,Panipat,14-11-2023,2023,11,9.155171206,NRSC VIC MODEL
Haryana,Panipat,16-11-2023,2023,11,9.014138134,NRSC VIC MODEL
Haryana,Panipat,17-11-2023,2023,11,8.948196688,NRSC VIC MODEL
Haryana,Panipat,22-11-2023,2023,11,8.659331053,NRSC VIC MODEL
Haryana,Panipat,26-11-2023,2023,11,8.453646791,NRSC VIC MODEL
Haryana,Rewari,20-11-2023,2023,11,4.889816998,NRSC VIC MODEL
Haryana,Rewari,25-11-2023,2023,11,4.617231907,NRSC VIC MODEL
Haryana,Rewari,26-11-2023,2023,11,4.568059229,NRSC VIC MODEL
Haryana,Rohtak,02-11-2023,2023,11,6.982794649,NRSC VIC MODEL
Haryana,Rohtak,05-11-2023,2023,11,6.932227032,NRSC VIC MODEL
Haryana,Rohtak,06-11-2023,2023,11,6.925005346,NRSC VIC MODEL
Haryana,Rohtak,09-11-2023,2023,11,6.885069949,NRSC VIC MODEL
Haryana,Rohtak,11-11-2023,2023,11,7.660088168,NRSC VIC MODEL
Haryana,Rohtak,22-11-2023,2023,11,7.307848386,NRSC VIC MODEL
Haryana,Rohtak,24-11-2023,2023,11,7.25427128,NRSC VIC MODEL
Haryana,Rohtak,28-11-2023,2023,11,11.5064891,NRSC VIC MODEL
Haryana,Sirsa,11-11-2023,2023,11,9.582160721,NRSC VIC MODEL
Haryana,Sirsa,14-11-2023,2023,11,9.253343038,NRSC VIC MODEL
Haryana,Sirsa,15-11-2023,2023,11,9.15763343,NRSC VIC MODEL
Haryana,Sonipat,04-11-2023,2023,11,8.685673996,NRSC VIC MODEL
Haryana,Sonipat,19-11-2023,2023,11,8.777508087,NRSC VIC MODEL
Haryana,Sonipat,23-11-2023,2023,11,8.613831516,NRSC VIC MODEL
Haryana,Sonipat,30-11-2023,2023,11,9.479409651,NRSC VIC MODEL
Haryana,Yamunanagar,02-11-2023,2023,11,13.28772715,NRSC VIC MODEL
Haryana,Yamunanagar,06-11-2023,2023,11,12.63321674,NRSC VIC MODEL
Haryana,Yamunanagar,19-11-2023,2023,11,11.21314371,NRSC VIC MODEL
Haryana,Yamunanagar,23-11-2023,2023,11,10.85508533,NRSC VIC MODEL
Haryana,Yamunanagar,27-11-2023,2023,11,10.55712585,NRSC VIC MODEL
Haryana,Yamunanagar,29-11-2023,2023,11,10.96904921,NRSC VIC MODEL
Haryana,Yamunanagar,30-11-2023,2023,11,11.33181288,NRSC VIC MODEL
Haryana,Ambala,02-11-2023,2023,11,10.57991086,NRSC VIC MODEL
Haryana,Ambala,04-11-2023,2023,11,10.32498939,NRSC VIC MODEL
Haryana,Ambala,09-11-2023,2023,11,9.75693007,NRSC VIC MODEL
Haryana,Ambala,13-11-2023,2023,11,9.722551442,NRSC VIC MODEL
Haryana,Ambala,16-11-2023,2023,11,9.449645758,NRSC VIC MODEL
Haryana,Ambala,20-11-2023,2023,11,9.141462453,NRSC VIC MODEL
Haryana,Ambala,21-11-2023,2023,11,9.072509777,NRSC VIC MODEL
Haryana,Ambala,24-11-2023,2023,11,8.870835524,NRSC VIC MODEL
Haryana,Bhiwani,10-11-2023,2023,11,5.870268315,NRSC VIC MODEL
Haryana,Bhiwani,16-11-2023,2023,11,5.813094182,NRSC VIC MODEL
Haryana,Bhiwani,18-11-2023,2023,11,5.727087527,NRSC VIC MODEL
Haryana,Bhiwani,19-11-2023,2023,11,5.68612842,NRSC VIC MODEL
Haryana,Bhiwani,22-11-2023,2023,11,5.582715141,NRSC VIC MODEL
Haryana,Bhiwani,24-11-2023,2023,11,5.517355889,NRSC VIC MODEL
Haryana,Bhiwani,27-11-2023,2023,11,9.720511535,NRSC VIC MODEL
Haryana,Bhiwani,29-11-2023,2023,11,11.69119675,NRSC VIC MODEL
Haryana,Charki Dadri,02-11-2023,2023,11,4.806083515,NRSC VIC MODEL
Haryana,Charki Dadri,04-11-2023,2023,11,4.731235193,NRSC VIC MODEL
Haryana,Charki Dadri,05-11-2023,2023,11,4.700466132,NRSC VIC MODEL
Haryana,Charki Dadri,06-11-2023,2023,11,4.664926395,NRSC VIC MODEL
Haryana,Charki Dadri,15-11-2023,2023,11,5.106022482,NRSC VIC MODEL
Haryana,Charki Dadri,21-11-2023,2023,11,4.848485363,NRSC VIC MODEL
Haryana,Charki Dadri,24-11-2023,2023,11,4.743868286,NRSC VIC MODEL
Haryana,Faridabad,03-11-2023,2023,11,7.46124287,NRSC VIC MODEL
Haryana,Faridabad,10-11-2023,2023,11,7.563659644,NRSC VIC MODEL
Haryana,Faridabad,11-11-2023,2023,11,7.906919731,NRSC VIC MODEL
Haryana,Faridabad,14-11-2023,2023,11,7.632689452,NRSC VIC MODEL
Haryana,Faridabad,21-11-2023,2023,11,7.084545097,NRSC VIC MODEL
Haryana,Fatehabad,04-11-2023,2023,11,10.52232629,NRSC VIC MODEL
Haryana,Fatehabad,09-11-2023,2023,11,10.12771033,NRSC VIC MODEL
Haryana,Fatehabad,11-11-2023,2023,11,10.39510741,NRSC VIC MODEL
Haryana,Fatehabad,25-11-2023,2023,11,9.573804646,NRSC VIC MODEL
Haryana,Fatehabad,29-11-2023,2023,11,13.28883789,NRSC VIC MODEL
Haryana,Fatehabad,30-11-2023,2023,11,13.15010264,NRSC VIC MODEL
Haryana,Gurugram,01-11-2023,2023,11,7.639602935,NRSC VIC MODEL
Haryana,Gurugram,04-11-2023,2023,11,7.391064086,NRSC VIC MODEL
Haryana,Gurugram,07-11-2023,2023,11,7.158424093,NRSC VIC MODEL
Haryana,Gurugram,08-11-2023,2023,11,7.09010002,NRSC VIC MODEL
Haryana,Gurugram,11-11-2023,2023,11,7.869881159,NRSC VIC MODEL
Haryana,Gurugram,17-11-2023,2023,11,7.423802198,NRSC VIC MODEL
Haryana,Gurugram,23-11-2023,2023,11,7.060675974,NRSC VIC MODEL
Haryana,Gurugram,25-11-2023,2023,11,6.956332446,NRSC VIC MODEL
Haryana,Gurugram,30-11-2023,2023,11,9.696795088,NRSC VIC MODEL
Haryana,Hisar,01-11-2023,2023,11,8.414315425,NRSC VIC MODEL
Haryana,Hisar,22-11-2023,2023,11,8.0027798,NRSC VIC MODEL
Haryana,Hisar,23-11-2023,2023,11,7.96301677,NRSC VIC MODEL
Haryana,Jhajjar,01-11-2023,2023,11,7.089607158,NRSC VIC MODEL
Haryana,Jhajjar,09-11-2023,2023,11,6.909308242,NRSC VIC MODEL
Haryana,Jhajjar,12-11-2023,2023,11,7.681667115,NRSC VIC MODEL
Haryana,Jhajjar,19-11-2023,2023,11,7.41503176,NRSC VIC MODEL
Haryana,Jhajjar,26-11-2023,2023,11,7.215203164,NRSC VIC MODEL
Haryana,Jind,04-11-2023,2023,11,9.651763983,NRSC VIC MODEL
Haryana,Jind,07-11-2023,2023,11,9.482444224,NRSC VIC MODEL
Haryana,Jind,09-11-2023,2023,11,9.38504046,NRSC VIC MODEL
Haryana,Jind,15-11-2023,2023,11,9.458077554,NRSC VIC MODEL
Haryana,Jind,20-11-2023,2023,11,9.248294485,NRSC VIC MODEL
Haryana,Jind,27-11-2023,2023,11,9.514011317,NRSC VIC MODEL
Haryana,Kaithal,04-11-2023,2023,11,12.92126539,NRSC VIC MODEL
Haryana,Kaithal,09-11-2023,2023,11,12.35251661,NRSC VIC MODEL
Haryana,Kaithal,12-11-2023,2023,11,12.92412653,NRSC VIC MODEL
Haryana,Kaithal,17-11-2023,2023,11,12.42135021,NRSC VIC MODEL
Haryana,Kaithal,21-11-2023,2023,11,12.08382475,NRSC VIC MODEL
Haryana,Ambala,02-12-2023,2023,12,11.66282886,NRSC VIC MODEL
Haryana,Ambala,03-12-2023,2023,12,11.55377794,NRSC VIC MODEL
Haryana,Ambala,05-12-2023,2023,12,11.35718287,NRSC VIC MODEL
Haryana,Ambala,11-12-2023,2023,12,10.82207211,NRSC VIC MODEL
Haryana,Ambala,13-12-2023,2023,12,10.67007271,NRSC VIC MODEL
Haryana,Ambala,17-12-2023,2023,12,10.39014018,NRSC VIC MODEL
Haryana,Ambala,19-12-2023,2023,12,10.24840803,NRSC VIC MODEL
Haryana,Ambala,31-12-2023,2023,12,9.639374149,NRSC VIC MODEL
Haryana,Bhiwani,03-12-2023,2023,12,10.93436385,NRSC VIC MODEL
Haryana,Bhiwani,04-12-2023,2023,12,10.78057189,NRSC VIC MODEL
Haryana,Bhiwani,18-12-2023,2023,12,9.270380177,NRSC VIC MODEL
Haryana,Bhiwani,19-12-2023,2023,12,9.191812799,NRSC VIC MODEL
Haryana,Charki Dadri,03-12-2023,2023,12,9.058919425,NRSC VIC MODEL
Haryana,Charki Dadri,20-12-2023,2023,12,7.797699733,NRSC VIC MODEL
Haryana,Charki Dadri,21-12-2023,2023,12,7.751282515,NRSC VIC MODEL
Haryana,Charki Dadri,25-12-2023,2023,12,7.558500368,NRSC VIC MODEL
Haryana,Charki Dadri,29-12-2023,2023,12,7.40604788,NRSC VIC MODEL
Haryana,Faridabad,15-12-2023,2023,12,8.093624376,NRSC VIC MODEL
Haryana,Faridabad,18-12-2023,2023,12,7.913531622,NRSC VIC MODEL
Haryana,Faridabad,22-12-2023,2023,12,7.698892387,NRSC VIC MODEL
Haryana,Faridabad,24-12-2023,2023,12,7.641679676,NRSC VIC MODEL
Haryana,Faridabad,25-12-2023,2023,12,7.599686592,NRSC VIC MODEL
Haryana,Faridabad,26-12-2023,2023,12,7.541735864,NRSC VIC MODEL
Haryana,Faridabad,27-12-2023,2023,12,7.490958013,NRSC VIC MODEL
Haryana,Faridabad,30-12-2023,2023,12,7.388824176,NRSC VIC MODEL
Haryana,Faridabad,31-12-2023,2023,12,7.712412,NRSC VIC MODEL
Haryana,Fatehabad,01-12-2023,2023,12,13.13935766,NRSC VIC MODEL
Haryana,Fatehabad,02-12-2023,2023,12,13.01458191,NRSC VIC MODEL
Haryana,Fatehabad,14-12-2023,2023,12,11.9285155,NRSC VIC MODEL
Haryana,Fatehabad,15-12-2023,2023,12,11.85999048,NRSC VIC MODEL
Haryana,Fatehabad,21-12-2023,2023,12,11.48416319,NRSC VIC MODEL
Haryana,Fatehabad,23-12-2023,2023,12,11.37908866,NRSC VIC MODEL
Haryana,Fatehabad,24-12-2023,2023,12,11.32064273,NRSC VIC MODEL
Haryana,Fatehabad,27-12-2023,2023,12,11.17177668,NRSC VIC MODEL
Haryana,Fatehabad,29-12-2023,2023,12,11.10700267,NRSC VIC MODEL
Haryana,Fatehabad,31-12-2023,2023,12,11.07104938,NRSC VIC MODEL
Haryana,Gurugram,08-12-2023,2023,12,9.192639681,NRSC VIC MODEL
Haryana,Gurugram,16-12-2023,2023,12,8.659725977,NRSC VIC MODEL
Haryana,Gurugram,17-12-2023,2023,12,8.601572503,NRSC VIC MODEL
Haryana,Gurugram,22-12-2023,2023,12,8.343296831,NRSC VIC MODEL
Haryana,Gurugram,24-12-2023,2023,12,8.253478563,NRSC VIC MODEL
Haryana,Gurugram,26-12-2023,2023,12,8.165228327,NRSC VIC MODEL
Haryana,Gurugram,31-12-2023,2023,12,8.830834531,NRSC VIC MODEL
Haryana,Hisar,01-12-2023,2023,12,11.56940872,NRSC VIC MODEL
Haryana,Hisar,02-12-2023,2023,12,11.477153,NRSC VIC MODEL
Haryana,Hisar,07-12-2023,2023,12,11.02245358,NRSC VIC MODEL
Haryana,Hisar,13-12-2023,2023,12,10.57777588,NRSC VIC MODEL
Haryana,Hisar,16-12-2023,2023,12,10.38958679,NRSC VIC MODEL
Haryana,Hisar,18-12-2023,2023,12,10.27454547,NRSC VIC MODEL
Haryana,Hisar,19-12-2023,2023,12,10.21865993,NRSC VIC MODEL
Haryana,Hisar,23-12-2023,2023,12,10.05430406,NRSC VIC MODEL
Haryana,Hisar,24-12-2023,2023,12,10.00542393,NRSC VIC MODEL
Haryana,Jhajjar,22-12-2023,2023,12,9.749745128,NRSC VIC MODEL
Haryana,Jhajjar,26-12-2023,2023,12,9.558368121,NRSC VIC MODEL
Haryana,Jhajjar,31-12-2023,2023,12,10.1479232,NRSC VIC MODEL
Haryana,Jind,01-12-2023,2023,12,11.16573424,NRSC VIC MODEL
Haryana,Jind,02-12-2023,2023,12,11.11613053,NRSC VIC MODEL
Haryana,Jind,05-12-2023,2023,12,10.97763637,NRSC VIC MODEL
Haryana,Jind,07-12-2023,2023,12,10.88261635,NRSC VIC MODEL
Haryana,Jind,08-12-2023,2023,12,10.83739264,NRSC VIC MODEL
Haryana,Jind,19-12-2023,2023,12,10.44822182,NRSC VIC MODEL
Haryana,Jind,22-12-2023,2023,12,10.36367253,NRSC VIC MODEL
Haryana,Jind,23-12-2023,2023,12,10.34088427,NRSC VIC MODEL
Haryana,Jind,28-12-2023,2023,12,10.220735,NRSC VIC MODEL
Haryana,Jind,29-12-2023,2023,12,10.19988015,NRSC VIC MODEL
Haryana,Jind,31-12-2023,2023,12,10.18405809,NRSC VIC MODEL
Haryana,Kaithal,03-12-2023,2023,12,15.66833436,NRSC VIC MODEL
Haryana,Kaithal,07-12-2023,2023,12,14.92640431,NRSC VIC MODEL
Haryana,Kaithal,15-12-2023,2023,12,14.01457646,NRSC VIC MODEL
Haryana,Kaithal,19-12-2023,2023,12,13.64159831,NRSC VIC MODEL
Haryana,Kaithal,20-12-2023,2023,12,13.54029523,NRSC VIC MODEL
Haryana,Kaithal,26-12-2023,2023,12,13.12412978,NRSC VIC MODEL
Haryana,Karnal,07-12-2023,2023,12,12.08979274,NRSC VIC MODEL
Haryana,Karnal,08-12-2023,2023,12,11.99329989,NRSC VIC MODEL
Haryana,Karnal,17-12-2023,2023,12,11.29504941,NRSC VIC MODEL
Haryana,Karnal,19-12-2023,2023,12,11.1530873,NRSC VIC MODEL
Haryana,Karnal,22-12-2023,2023,12,10.95536452,NRSC VIC MODEL
Haryana,Kurukshetra,02-12-2023,2023,12,15.86835997,NRSC VIC MODEL
Haryana,Kurukshetra,06-12-2023,2023,12,15.04982344,NRSC VIC MODEL
Haryana,Kurukshetra,08-12-2023,2023,12,14.71856466,NRSC VIC MODEL
Haryana,Kurukshetra,17-12-2023,2023,12,13.59810176,NRSC VIC MODEL
Haryana,Kurukshetra,23-12-2023,2023,12,12.94702341,NRSC VIC MODEL
Haryana,Kurukshetra,29-12-2023,2023,12,12.47938831,NRSC VIC MODEL
Haryana,Kurukshetra,31-12-2023,2023,12,12.42724058,NRSC VIC MODEL
Haryana,Mahendragarh,03-12-2023,2023,12,8.053578115,NRSC VIC MODEL
Haryana,Mahendragarh,05-12-2023,2023,12,8.032561902,NRSC VIC MODEL
Haryana,Mahendragarh,09-12-2023,2023,12,7.770956434,NRSC VIC MODEL
Haryana,Mahendragarh,12-12-2023,2023,12,7.606617084,NRSC VIC MODEL
Haryana,Mahendragarh,14-12-2023,2023,12,7.50190419,NRSC VIC MODEL
Haryana,Mahendragarh,21-12-2023,2023,12,7.195296718,NRSC VIC MODEL
Haryana,Mahendragarh,23-12-2023,2023,12,7.137805366,NRSC VIC MODEL
Haryana,Nuh,13-12-2023,2023,12,8.263589477,NRSC VIC MODEL
Haryana,Nuh,16-12-2023,2023,12,8.168087921,NRSC VIC MODEL
Haryana,Nuh,21-12-2023,2023,12,8.027730625,NRSC VIC MODEL
Haryana,Nuh,23-12-2023,2023,12,7.988095488,NRSC VIC MODEL
Haryana,Nuh,28-12-2023,2023,12,7.865960641,NRSC VIC MODEL
Haryana,Palwal,01-12-2023,2023,12,10.9002782,NRSC VIC MODEL
Haryana,Palwal,04-12-2023,2023,12,11.30136362,NRSC VIC MODEL
Haryana,Palwal,18-12-2023,2023,12,10.48883704,NRSC VIC MODEL
Haryana,Palwal,22-12-2023,2023,12,10.33395731,NRSC VIC MODEL
Haryana,Palwal,23-12-2023,2023,12,10.34967844,NRSC VIC MODEL
Haryana,Palwal,25-12-2023,2023,12,10.25901827,NRSC VIC MODEL
Haryana,Palwal,26-12-2023,2023,12,10.22179058,NRSC VIC MODEL
Haryana,Palwal,28-12-2023,2023,12,10.16402895,NRSC VIC MODEL
Haryana,Panchkula,12-12-2023,2023,12,12.15953749,NRSC VIC MODEL
Haryana,Panchkula,18-12-2023,2023,12,11.39878174,NRSC VIC MODEL
Haryana,Panchkula,25-12-2023,2023,12,10.60452375,NRSC VIC MODEL
Haryana,Panchkula,28-12-2023,2023,12,10.3461473,NRSC VIC MODEL
Haryana,Panipat,10-12-2023,2023,12,9.116047596,NRSC VIC MODEL
Haryana,Panipat,30-12-2023,2023,12,8.515315101,NRSC VIC MODEL
Haryana,Rewari,03-12-2023,2023,12,7.689559299,NRSC VIC MODEL
Haryana,Rewari,08-12-2023,2023,12,7.335419788,NRSC VIC MODEL
Haryana,Rewari,10-12-2023,2023,12,7.20042365,NRSC VIC MODEL
Haryana,Rewari,11-12-2023,2023,12,7.13137141,NRSC VIC MODEL
Haryana,Rewari,12-12-2023,2023,12,7.071238646,NRSC VIC MODEL
Haryana,Rewari,14-12-2023,2023,12,6.95199777,NRSC VIC MODEL
Haryana,Rewari,16-12-2023,2023,12,6.838858625,NRSC VIC MODEL
Haryana,Rewari,18-12-2023,2023,12,6.743018836,NRSC VIC MODEL
Haryana,Rewari,25-12-2023,2023,12,6.442898576,NRSC VIC MODEL
Haryana,Rewari,26-12-2023,2023,12,6.403241369,NRSC VIC MODEL
Haryana,Rewari,28-12-2023,2023,12,6.339500352,NRSC VIC MODEL
Haryana,Rewari,30-12-2023,2023,12,6.293512119,NRSC VIC MODEL
Haryana,Rewari,31-12-2023,2023,12,7.196552324,NRSC VIC MODEL
Haryana,Rohtak,07-12-2023,2023,12,10.66596409,NRSC VIC MODEL
Haryana,Rohtak,16-12-2023,2023,12,10.04086131,NRSC VIC MODEL
Haryana,Rohtak,28-12-2023,2023,12,9.465602666,NRSC VIC MODEL
Haryana,Rohtak,29-12-2023,2023,12,9.441920072,NRSC VIC MODEL
Haryana,Sirsa,01-12-2023,2023,12,10.31905184,NRSC VIC MODEL
Haryana,Sirsa,06-12-2023,2023,12,9.890722641,NRSC VIC MODEL
Haryana,Sirsa,11-12-2023,2023,12,9.565030269,NRSC VIC MODEL
Haryana,Sirsa,14-12-2023,2023,12,9.407267196,NRSC VIC MODEL
Haryana,Sirsa,16-12-2023,2023,12,9.304861353,NRSC VIC MODEL
Haryana,Sirsa,22-12-2023,2023,12,9.033033261,NRSC VIC MODEL
Haryana,Sirsa,24-12-2023,2023,12,9.1866095,NRSC VIC MODEL
Haryana,Sonipat,02-12-2023,2023,12,9.686052526,NRSC VIC MODEL
Haryana,Sonipat,17-12-2023,2023,12,9.119213548,NRSC VIC MODEL
Haryana,Sonipat,19-12-2023,2023,12,9.055009291,NRSC VIC MODEL
Haryana,Sonipat,24-12-2023,2023,12,8.933487175,NRSC VIC MODEL
Haryana,Sonipat,29-12-2023,2023,12,8.826653641,NRSC VIC MODEL
Haryana,Yamunanagar,04-12-2023,2023,12,11.28627069,NRSC VIC MODEL
Haryana,Yamunanagar,09-12-2023,2023,12,10.9418949,NRSC VIC MODEL
Haryana,Yamunanagar,21-12-2023,2023,12,10.2590914,NRSC VIC MODEL
Haryana,Yamunanagar,23-12-2023,2023,12,10.16279817,NRSC VIC MODEL
Haryana,Yamunanagar,26-12-2023,2023,12,10.02839513,NRSC VIC MODEL
Haryana,Yamunanagar,30-12-2023,2023,12,9.876729371,NRSC VIC MODEL
Haryana,Ambala,01-01-2023,2023,1,7.670673035,NRSC VIC MODEL
Haryana,Ambala,06-01-2023,2023,1,7.564378207,NRSC VIC MODEL
Haryana,Ambala,08-01-2023,2023,1,7.513897341,NRSC VIC MODEL
Haryana,Ambala,13-01-2023,2023,1,7.60983061,NRSC VIC MODEL
Haryana,Ambala,20-01-2023,2023,1,8.41178777,NRSC VIC MODEL
Haryana,Ambala,26-01-2023,2023,1,8.33254015,NRSC VIC MODEL
Haryana,Bhiwani,03-01-2023,2023,1,5.730712164,NRSC VIC MODEL
Haryana,Bhiwani,17-01-2023,2023,1,5.391444603,NRSC VIC MODEL
Haryana,Bhiwani,20-01-2023,2023,1,5.797917183,NRSC VIC MODEL
Haryana,Bhiwani,22-01-2023,2023,1,5.720552428,NRSC VIC MODEL
